test_site,ji,Model_Type,model_name,house_num,house_name,constraints,prob
Tanganya,5,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,6,NullSmart,Buildings,0,All,Spatial + in/out,0.75177304964539
Tanganya,6,NullRandom,Random,0,All,Spatial + in/out,0.5206349206349207
Tanganya,6,Model,BRT,0,All,Spatial + in/out,0.5611888111888111
Tanganya,6,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,7,NullSmart,Buildings,0,All,Spatial + in/out,0.7925925925925926
Tanganya,7,NullRandom,Random,0,All,Spatial + in/out,0.5291970802919708
Tanganya,7,Model,BRT,0,All,Spatial + in/out,0.6121323529411765
Tanganya,7,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,8,NullSmart,Buildings,0,All,Spatial + in/out,0.7517985611510791
Tanganya,8,NullRandom,Random,0,All,Spatial + in/out,0.4708171206225681
Tanganya,8,Model,BRT,0,All,Spatial + in/out,0.5805860805860806
Tanganya,8,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,9,NullSmart,Buildings,0,All,Spatial + in/out,0.75
Tanganya,9,NullRandom,Random,0,All,Spatial + in/out,0.4784172661870504
Tanganya,9,Model,BRT,0,All,Spatial + in/out,0.5905797101449275
Tanganya,9,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,10,NullSmart,Buildings,0,All,Spatial + in/out,0.7888888888888889
Tanganya,10,NullRandom,Random,0,All,Spatial + in/out,0.5494880546075085
Tanganya,10,Model,BRT,0,All,Spatial + in/out,0.5768535262206148
Tanganya,10,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,11,NullSmart,Buildings,0,All,Spatial + in/out,0.7821011673151751
Tanganya,11,NullRandom,Random,0,All,Spatial + in/out,0.5301204819277109
Tanganya,11,Model,BRT,0,All,Spatial + in/out,0.5831739961759083
Tanganya,11,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,12,NullSmart,Buildings,0,All,Spatial + in/out,0.7706093189964157
Tanganya,12,NullRandom,Random,0,All,Spatial + in/out,0.532608695652174
Tanganya,12,Model,BRT,0,All,Spatial + in/out,0.5863309352517986
Tanganya,12,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,13,NullSmart,Buildings,0,All,Spatial + in/out,0.7715355805243446
Tanganya,13,NullRandom,Random,0,All,Spatial + in/out,0.43884892086330934
Tanganya,13,Model,BRT,0,All,Spatial + in/out,0.5822306238185255
Tanganya,13,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,14,NullSmart,Buildings,0,All,Spatial + in/out,0.7923875432525952
Tanganya,14,NullRandom,Random,0,All,Spatial + in/out,0.4721189591078067
Tanganya,14,Model,BRT,0,All,Spatial + in/out,0.6238859180035651
Tanganya,14,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,15,NullSmart,Buildings,0,All,Spatial + in/out,0.7067137809187279
Tanganya,15,NullRandom,Random,0,All,Spatial + in/out,0.5296167247386759
Tanganya,15,Model,BRT,0,All,Spatial + in/out,0.5876865671641791
Tanganya,15,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,16,NullSmart,Buildings,0,All,Spatial + in/out,0.7302158273381295
Tanganya,16,NullRandom,Random,0,All,Spatial + in/out,0.4823943661971831
Tanganya,16,Model,BRT,0,All,Spatial + in/out,0.6363636363636364
Tanganya,16,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,17,NullSmart,Buildings,0,All,Spatial + in/out,0.7789115646258503
Tanganya,17,NullRandom,Random,0,All,Spatial + in/out,0.49825783972125437
Tanganya,17,Model,BRT,0,All,Spatial + in/out,0.6038062283737025
Tanganya,17,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,18,NullSmart,Buildings,0,All,Spatial + in/out,0.708171206225681
Tanganya,18,NullRandom,Random,0,All,Spatial + in/out,0.5238095238095238
Tanganya,18,Model,BRT,0,All,Spatial + in/out,0.5796545105566219
Tanganya,18,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,19,NullSmart,Buildings,0,All,Spatial + in/out,0.7962264150943397
Tanganya,19,NullRandom,Random,0,All,Spatial + in/out,0.5111940298507462
Tanganya,19,Model,BRT,0,All,Spatial + in/out,0.6056603773584905
Tanganya,19,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,20,NullSmart,Buildings,0,All,Spatial + in/out,0.7063492063492064
Tanganya,20,NullRandom,Random,0,All,Spatial + in/out,0.547244094488189
Tanganya,20,Model,BRT,0,All,Spatial + in/out,0.5966228893058161
Tanganya,20,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,21,NullSmart,Buildings,0,All,Spatial + in/out,0.779467680608365
Tanganya,21,NullRandom,Random,0,All,Spatial + in/out,0.47794117647058826
Tanganya,21,Model,BRT,0,All,Spatial + in/out,0.5586080586080586
Tanganya,21,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,22,NullSmart,Buildings,0,All,Spatial + in/out,0.7242647058823529
Tanganya,22,NullRandom,Random,0,All,Spatial + in/out,0.5563380281690141
Tanganya,22,Model,BRT,0,All,Spatial + in/out,0.5916515426497277
Tanganya,22,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,23,NullSmart,Buildings,0,All,Spatial + in/out,0.7799227799227799
Tanganya,23,NullRandom,Random,0,All,Spatial + in/out,0.45051194539249145
Tanganya,23,Model,BRT,0,All,Spatial + in/out,0.5719298245614035
Tanganya,23,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,24,NullSmart,Buildings,0,All,Spatial + in/out,0.7419354838709677
Tanganya,24,NullRandom,Random,0,All,Spatial + in/out,0.45255474452554745
Tanganya,24,Model,BRT,0,All,Spatial + in/out,0.585278276481149
Tanganya,24,TS,Optimal,0,All,Spatial + in/out,1
Tanganya,0,NullSmart,Buildings,1,Inside,Spatial + in/out,0.45614035087719296
Tanganya,0,NullRandom,Random,1,Inside,Spatial + in/out,0.5614035087719298
Tanganya,0,Model,BRT,1,Inside,Spatial + in/out,0.45147679324894513
Tanganya,0,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,1,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5545454545454546
Tanganya,1,NullRandom,Random,1,Inside,Spatial + in/out,0.4636363636363636
Tanganya,1,Model,BRT,1,Inside,Spatial + in/out,0.45045045045045046
Tanganya,1,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,2,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5283018867924528
Tanganya,2,NullRandom,Random,1,Inside,Spatial + in/out,0.4727272727272727
Tanganya,2,Model,BRT,1,Inside,Spatial + in/out,0.5235849056603774
Tanganya,2,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,3,NullSmart,Buildings,1,Inside,Spatial + in/out,0.48695652173913045
Tanganya,3,NullRandom,Random,1,Inside,Spatial + in/out,0.5299145299145299
Tanganya,3,Model,BRT,1,Inside,Spatial + in/out,0.5361702127659574
Tanganya,3,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,4,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4583333333333333
Tanganya,4,NullRandom,Random,1,Inside,Spatial + in/out,0.5206611570247934
Tanganya,4,Model,BRT,1,Inside,Spatial + in/out,0.41841004184100417
Tanganya,4,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,5,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5042735042735043
Tanganya,5,NullRandom,Random,1,Inside,Spatial + in/out,0.4188034188034188
Tanganya,5,Model,BRT,1,Inside,Spatial + in/out,0.4279661016949153
Tanganya,5,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,6,NullSmart,Buildings,1,Inside,Spatial + in/out,0.48717948717948717
Tanganya,6,NullRandom,Random,1,Inside,Spatial + in/out,0.5042016806722689
Tanganya,6,Model,BRT,1,Inside,Spatial + in/out,0.4890829694323144
Tanganya,6,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,7,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5714285714285714
Tanganya,7,NullRandom,Random,1,Inside,Spatial + in/out,0.42342342342342343
Tanganya,7,Model,BRT,1,Inside,Spatial + in/out,0.3915094339622642
Tanganya,7,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,8,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5309734513274337
Tanganya,8,NullRandom,Random,1,Inside,Spatial + in/out,0.47413793103448276
Tanganya,8,Model,BRT,1,Inside,Spatial + in/out,0.47533632286995514
Tanganya,8,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,9,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5398230088495575
Tanganya,9,NullRandom,Random,1,Inside,Spatial + in/out,0.5887850467289719
Tanganya,9,Model,BRT,1,Inside,Spatial + in/out,0.4185022026431718
Tanganya,9,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,10,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4915254237288136
Tanganya,10,NullRandom,Random,1,Inside,Spatial + in/out,0.5677966101694916
Tanganya,10,Model,BRT,1,Inside,Spatial + in/out,0.48936170212765956
Tanganya,10,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,11,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5135135135135135
Tanganya,11,NullRandom,Random,1,Inside,Spatial + in/out,0.33043478260869563
Tanganya,11,Model,BRT,1,Inside,Spatial + in/out,0.4585152838427948
Tanganya,11,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,12,NullSmart,Buildings,1,Inside,Spatial + in/out,0.509090909090909
Tanganya,12,NullRandom,Random,1,Inside,Spatial + in/out,0.4732142857142857
Tanganya,12,Model,BRT,1,Inside,Spatial + in/out,0.5203619909502263
Tanganya,12,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,13,NullSmart,Buildings,1,Inside,Spatial + in/out,0.46153846153846156
Tanganya,13,NullRandom,Random,1,Inside,Spatial + in/out,0.4690265486725664
Tanganya,13,Model,BRT,1,Inside,Spatial + in/out,0.5021459227467812
Tanganya,13,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,14,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4642857142857143
Tanganya,14,NullRandom,Random,1,Inside,Spatial + in/out,0.5446428571428571
Tanganya,14,Model,BRT,1,Inside,Spatial + in/out,0.44782608695652176
Tanganya,14,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,15,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5486725663716814
Tanganya,15,NullRandom,Random,1,Inside,Spatial + in/out,0.5652173913043478
Tanganya,15,Model,BRT,1,Inside,Spatial + in/out,0.4497816593886463
Tanganya,15,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,16,NullSmart,Buildings,1,Inside,Spatial + in/out,0.49122807017543857
Tanganya,16,NullRandom,Random,1,Inside,Spatial + in/out,0.6120689655172413
Tanganya,16,Model,BRT,1,Inside,Spatial + in/out,0.4888888888888889
Tanganya,16,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,17,NullSmart,Buildings,1,Inside,Spatial + in/out,0.44954128440366975
Tanganya,17,NullRandom,Random,1,Inside,Spatial + in/out,0.5181818181818182
Tanganya,17,Model,BRT,1,Inside,Spatial + in/out,0.48148148148148145
Tanganya,17,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,18,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5086206896551724
Tanganya,18,NullRandom,Random,1,Inside,Spatial + in/out,0.5045871559633027
Tanganya,18,Model,BRT,1,Inside,Spatial + in/out,0.44933920704845814
Tanganya,18,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,19,NullSmart,Buildings,1,Inside,Spatial + in/out,0.504424778761062
Tanganya,19,NullRandom,Random,1,Inside,Spatial + in/out,0.4778761061946903
Tanganya,19,Model,BRT,1,Inside,Spatial + in/out,0.4672489082969432
Tanganya,19,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,20,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5897435897435898
Tanganya,20,NullRandom,Random,1,Inside,Spatial + in/out,0.5
Tanganya,20,Model,BRT,1,Inside,Spatial + in/out,0.47085201793721976
Tanganya,20,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,21,NullSmart,Buildings,1,Inside,Spatial + in/out,0.40350877192982454
Tanganya,21,NullRandom,Random,1,Inside,Spatial + in/out,0.45045045045045046
Tanganya,21,Model,BRT,1,Inside,Spatial + in/out,0.49557522123893805
Tanganya,21,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,22,NullSmart,Buildings,1,Inside,Spatial + in/out,0.42990654205607476
Tanganya,22,NullRandom,Random,1,Inside,Spatial + in/out,0.5137614678899083
Tanganya,22,Model,BRT,1,Inside,Spatial + in/out,0.49765258215962443
Tanganya,22,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,23,NullSmart,Buildings,1,Inside,Spatial + in/out,0.5045045045045045
Tanganya,23,NullRandom,Random,1,Inside,Spatial + in/out,0.4824561403508772
Tanganya,23,Model,BRT,1,Inside,Spatial + in/out,0.5627705627705628
Tanganya,23,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,24,NullSmart,Buildings,1,Inside,Spatial + in/out,0.4594594594594595
Tanganya,24,NullRandom,Random,1,Inside,Spatial + in/out,0.5132743362831859
Tanganya,24,Model,BRT,1,Inside,Spatial + in/out,0.536036036036036
Tanganya,24,TS,Optimal,1,Inside,Spatial + in/out,1
Tanganya,0,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6422018348623854
Tanganya,0,NullRandom,Random,2,Outside,Spatial + in/out,0.5384615384615384
Tanganya,0,Model,BRT,2,Outside,Spatial + in/out,0.5654008438818565
Tanganya,0,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,1,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7008547008547008
Tanganya,1,NullRandom,Random,2,Outside,Spatial + in/out,0.5083333333333333
Tanganya,1,Model,BRT,2,Outside,Spatial + in/out,0.5666666666666667
Tanganya,1,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,2,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7348484848484849
Tanganya,2,NullRandom,Random,2,Outside,Spatial + in/out,0.4883720930232558
Tanganya,2,Model,BRT,2,Outside,Spatial + in/out,0.5311203319502075
Tanganya,2,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,3,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7058823529411765
Tanganya,3,NullRandom,Random,2,Outside,Spatial + in/out,0.46511627906976744
Tanganya,3,Model,BRT,2,Outside,Spatial + in/out,0.5732217573221757
Tanganya,3,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,4,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7058823529411765
Tanganya,4,NullRandom,Random,2,Outside,Spatial + in/out,0.5039370078740157
Tanganya,4,Model,BRT,2,Outside,Spatial + in/out,0.5897435897435898
Tanganya,4,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,5,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7111111111111111
Tanganya,5,NullRandom,Random,2,Outside,Spatial + in/out,0.48360655737704916
Tanganya,5,Model,BRT,2,Outside,Spatial + in/out,0.572
Tanganya,5,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,6,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7163120567375887
Tanganya,6,NullRandom,Random,2,Outside,Spatial + in/out,0.42424242424242425
Tanganya,6,Model,BRT,2,Outside,Spatial + in/out,0.5830258302583026
Tanganya,6,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,7,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6976744186046512
Tanganya,7,NullRandom,Random,2,Outside,Spatial + in/out,0.4806201550387597
Tanganya,7,Model,BRT,2,Outside,Spatial + in/out,0.5806451612903226
Tanganya,7,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,8,NullSmart,Buildings,2,Outside,Spatial + in/out,0.672
Tanganya,8,NullRandom,Random,2,Outside,Spatial + in/out,0.5833333333333334
Tanganya,8,Model,BRT,2,Outside,Spatial + in/out,0.5365853658536586
Tanganya,8,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,9,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7073170731707317
Tanganya,9,NullRandom,Random,2,Outside,Spatial + in/out,0.47368421052631576
Tanganya,9,Model,BRT,2,Outside,Spatial + in/out,0.5263157894736842
Tanganya,9,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,10,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7265625
Tanganya,10,NullRandom,Random,2,Outside,Spatial + in/out,0.5508474576271186
Tanganya,10,Model,BRT,2,Outside,Spatial + in/out,0.5555555555555556
Tanganya,10,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,11,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7164179104477612
Tanganya,11,NullRandom,Random,2,Outside,Spatial + in/out,0.45535714285714285
Tanganya,11,Model,BRT,2,Outside,Spatial + in/out,0.4652014652014652
Tanganya,11,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,12,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7076923076923077
Tanganya,12,NullRandom,Random,2,Outside,Spatial + in/out,0.46153846153846156
Tanganya,12,Model,BRT,2,Outside,Spatial + in/out,0.5325670498084292
Tanganya,12,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,13,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6386554621848739
Tanganya,13,NullRandom,Random,2,Outside,Spatial + in/out,0.4649122807017544
Tanganya,13,Model,BRT,2,Outside,Spatial + in/out,0.5367965367965368
Tanganya,13,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,14,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6846153846153846
Tanganya,14,NullRandom,Random,2,Outside,Spatial + in/out,0.5846153846153846
Tanganya,14,Model,BRT,2,Outside,Spatial + in/out,0.5487804878048781
Tanganya,14,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,15,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6982758620689655
Tanganya,15,NullRandom,Random,2,Outside,Spatial + in/out,0.4962962962962963
Tanganya,15,Model,BRT,2,Outside,Spatial + in/out,0.49612403100775193
Tanganya,15,TS,Optimal,2,Outside,Spatial + in/out,0.9915966386554622
Tanganya,16,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7016129032258065
Tanganya,16,NullRandom,Random,2,Outside,Spatial + in/out,0.43089430894308944
Tanganya,16,Model,BRT,2,Outside,Spatial + in/out,0.5335968379446641
Tanganya,16,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,17,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6410256410256411
Tanganya,17,NullRandom,Random,2,Outside,Spatial + in/out,0.5486725663716814
Tanganya,17,Model,BRT,2,Outside,Spatial + in/out,0.5327510917030568
Tanganya,17,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,18,NullSmart,Buildings,2,Outside,Spatial + in/out,0.7196969696969697
Tanganya,18,NullRandom,Random,2,Outside,Spatial + in/out,0.5126050420168067
Tanganya,18,Model,BRT,2,Outside,Spatial + in/out,0.5568627450980392
Tanganya,18,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,19,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6936936936936937
Tanganya,19,NullRandom,Random,2,Outside,Spatial + in/out,0.5688073394495413
Tanganya,19,Model,BRT,2,Outside,Spatial + in/out,0.5733333333333334
Tanganya,19,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,20,NullSmart,Buildings,2,Outside,Spatial + in/out,0.5483870967741935
Tanganya,20,NullRandom,Random,2,Outside,Spatial + in/out,0.5652173913043478
Tanganya,20,Model,BRT,2,Outside,Spatial + in/out,0.5547445255474452
Tanganya,20,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,21,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6605504587155964
Tanganya,21,NullRandom,Random,2,Outside,Spatial + in/out,0.5089285714285714
Tanganya,21,Model,BRT,2,Outside,Spatial + in/out,0.49356223175965663
Tanganya,21,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,22,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6611570247933884
Tanganya,22,NullRandom,Random,2,Outside,Spatial + in/out,0.47761194029850745
Tanganya,22,Model,BRT,2,Outside,Spatial + in/out,0.5376344086021505
Tanganya,22,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,23,NullSmart,Buildings,2,Outside,Spatial + in/out,0.743801652892562
Tanganya,23,NullRandom,Random,2,Outside,Spatial + in/out,0.45454545454545453
Tanganya,23,Model,BRT,2,Outside,Spatial + in/out,0.5
Tanganya,23,TS,Optimal,2,Outside,Spatial + in/out,1
Tanganya,24,NullSmart,Buildings,2,Outside,Spatial + in/out,0.6363636363636364
Tanganya,24,NullRandom,Random,2,Outside,Spatial + in/out,0.46511627906976744
Tanganya,24,Model,BRT,2,Outside,Spatial + in/out,0.5609756097560976
Tanganya,24,TS,Optimal,2,Outside,Spatial + in/out,1
Bantou,0,NullSmart,Buildings,0,All,Spatial + in/out,0.7816091954022989
Bantou,0,NullRandom,Random,0,All,Spatial + in/out,0.49710982658959535
Bantou,0,Model,BRT,0,All,Spatial + in/out,0.5982658959537572
Bantou,0,TS,Optimal,0,All,Spatial + in/out,1
Bantou,1,NullSmart,Buildings,0,All,Spatial + in/out,0.7597765363128491
Bantou,1,NullRandom,Random,0,All,Spatial + in/out,0.4972375690607735
Bantou,1,Model,BRT,0,All,Spatial + in/out,0.5886889460154242
Bantou,1,TS,Optimal,0,All,Spatial + in/out,1
Bantou,2,NullSmart,Buildings,0,All,Spatial + in/out,0.7567567567567568
Bantou,2,NullRandom,Random,0,All,Spatial + in/out,0.453125
Bantou,2,Model,BRT,0,All,Spatial + in/out,0.6200527704485488
Bantou,2,TS,Optimal,0,All,Spatial + in/out,1
Bantou,3,NullSmart,Buildings,0,All,Spatial + in/out,0.7914438502673797
Bantou,3,NullRandom,Random,0,All,Spatial + in/out,0.489010989010989
Bantou,3,Model,BRT,0,All,Spatial + in/out,0.6199460916442049
Bantou,3,TS,Optimal,0,All,Spatial + in/out,1
Bantou,4,NullSmart,Buildings,0,All,Spatial + in/out,0.7427184466019418
Bantou,4,NullRandom,Random,0,All,Spatial + in/out,0.5174129353233831
Bantou,4,Model,BRT,0,All,Spatial + in/out,0.6277915632754343
Bantou,4,TS,Optimal,0,All,Spatial + in/out,1
Bantou,5,NullSmart,Buildings,0,All,Spatial + in/out,0.7473118279569892
Bantou,5,NullRandom,Random,0,All,Spatial + in/out,0.5686274509803921
Bantou,5,Model,BRT,0,All,Spatial + in/out,0.6312997347480106
Bantou,5,TS,Optimal,0,All,Spatial + in/out,1
Bantou,6,NullSmart,Buildings,0,All,Spatial + in/out,0.8333333333333334
Bantou,6,NullRandom,Random,0,All,Spatial + in/out,0.5347593582887701
Bantou,6,Model,BRT,0,All,Spatial + in/out,0.6454293628808865
Bantou,6,TS,Optimal,0,All,Spatial + in/out,1
Bantou,7,NullSmart,Buildings,0,All,Spatial + in/out,0.7897435897435897
Bantou,7,NullRandom,Random,0,All,Spatial + in/out,0.5396039603960396
Bantou,7,Model,BRT,0,All,Spatial + in/out,0.6361323155216285
Bantou,7,TS,Optimal,0,All,Spatial + in/out,1
Bantou,8,NullSmart,Buildings,0,All,Spatial + in/out,0.7621621621621621
Bantou,8,NullRandom,Random,0,All,Spatial + in/out,0.46774193548387094
Bantou,8,Model,BRT,0,All,Spatial + in/out,0.6190476190476191
Bantou,8,TS,Optimal,0,All,Spatial + in/out,1
Bantou,9,NullSmart,Buildings,0,All,Spatial + in/out,0.7354497354497355
Bantou,9,NullRandom,Random,0,All,Spatial + in/out,0.5026737967914439
Bantou,9,Model,BRT,0,All,Spatial + in/out,0.6059850374064838
Bantou,9,TS,Optimal,0,All,Spatial + in/out,1
Bantou,10,NullSmart,Buildings,0,All,Spatial + in/out,0.7539267015706806
Bantou,10,NullRandom,Random,0,All,Spatial + in/out,0.5594059405940595
Bantou,10,Model,BRT,0,All,Spatial + in/out,0.6349614395886889
Bantou,10,TS,Optimal,0,All,Spatial + in/out,1
Bantou,11,NullSmart,Buildings,0,All,Spatial + in/out,0.7678571428571429
Bantou,11,NullRandom,Random,0,All,Spatial + in/out,0.39204545454545453
Bantou,11,Model,BRT,0,All,Spatial + in/out,0.5380434782608695
Bantou,11,TS,Optimal,0,All,Spatial + in/out,1
Bantou,12,NullSmart,Buildings,0,All,Spatial + in/out,0.8148148148148148
Bantou,12,NullRandom,Random,0,All,Spatial + in/out,0.49
Bantou,12,Model,BRT,0,All,Spatial + in/out,0.6273972602739726
Bantou,12,TS,Optimal,0,All,Spatial + in/out,1
Bantou,13,NullSmart,Buildings,0,All,Spatial + in/out,0.8426966292134831
Bantou,13,NullRandom,Random,0,All,Spatial + in/out,0.5
Bantou,13,Model,BRT,0,All,Spatial + in/out,0.5871313672922251
Bantou,13,TS,Optimal,0,All,Spatial + in/out,1
Bantou,14,NullSmart,Buildings,0,All,Spatial + in/out,0.7819148936170213
Bantou,14,NullRandom,Random,0,All,Spatial + in/out,0.4595959595959596
Bantou,14,Model,BRT,0,All,Spatial + in/out,0.6490765171503958
Bantou,14,TS,Optimal,0,All,Spatial + in/out,1
Bantou,15,NullSmart,Buildings,0,All,Spatial + in/out,0.7904761904761904
Bantou,15,NullRandom,Random,0,All,Spatial + in/out,0.4927536231884058
Bantou,15,Model,BRT,0,All,Spatial + in/out,0.6177215189873417
Bantou,15,TS,Optimal,0,All,Spatial + in/out,1
Bantou,16,NullSmart,Buildings,0,All,Spatial + in/out,0.7772020725388601
Bantou,16,NullRandom,Random,0,All,Spatial + in/out,0.48633879781420764
Bantou,16,Model,BRT,0,All,Spatial + in/out,0.6727748691099477
Bantou,16,TS,Optimal,0,All,Spatial + in/out,1
Bantou,17,NullSmart,Buildings,0,All,Spatial + in/out,0.751412429378531
Bantou,17,NullRandom,Random,0,All,Spatial + in/out,0.5976331360946746
Bantou,17,Model,BRT,0,All,Spatial + in/out,0.6267806267806267
Bantou,17,TS,Optimal,0,All,Spatial + in/out,1
Bantou,18,NullSmart,Buildings,0,All,Spatial + in/out,0.7734806629834254
Bantou,18,NullRandom,Random,0,All,Spatial + in/out,0.5081081081081081
Bantou,18,Model,BRT,0,All,Spatial + in/out,0.6277173913043478
Bantou,18,TS,Optimal,0,All,Spatial + in/out,1
Bantou,19,NullSmart,Buildings,0,All,Spatial + in/out,0.7346938775510204
Bantou,19,NullRandom,Random,0,All,Spatial + in/out,0.42783505154639173
Bantou,19,Model,BRT,0,All,Spatial + in/out,0.6016042780748663
Bantou,19,TS,Optimal,0,All,Spatial + in/out,1
Bantou,20,NullSmart,Buildings,0,All,Spatial + in/out,0.7457627118644068
Bantou,20,NullRandom,Random,0,All,Spatial + in/out,0.48295454545454547
Bantou,20,Model,BRT,0,All,Spatial + in/out,0.6005917159763313
Bantou,20,TS,Optimal,0,All,Spatial + in/out,1
Bantou,21,NullSmart,Buildings,0,All,Spatial + in/out,0.8021390374331551
Bantou,21,NullRandom,Random,0,All,Spatial + in/out,0.5084745762711864
Bantou,21,Model,BRT,0,All,Spatial + in/out,0.5918367346938775
Bantou,21,TS,Optimal,0,All,Spatial + in/out,1
Bantou,22,NullSmart,Buildings,0,All,Spatial + in/out,0.770949720670391
Bantou,22,NullRandom,Random,0,All,Spatial + in/out,0.45614035087719296
Bantou,22,Model,BRT,0,All,Spatial + in/out,0.6416666666666667
Bantou,22,TS,Optimal,0,All,Spatial + in/out,1
Bantou,23,NullSmart,Buildings,0,All,Spatial + in/out,0.7708333333333334
